Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,199.45,199.45,199.45,199.45,199.45,36301200
2015-03-19,195.28,195.28,195.28,195.28,195.28,36301200
2015-03-20,193.15,193.15,193.15,193.15,193.15,36301200
2015-03-23,195.08,195.08,195.08,195.08,195.08,36301200
2015-03-24,195.69,195.69,195.69,195.69,195.69,36301200
2015-03-25,192.78,192.78,192.78,192.78,192.78,36301200
2015-03-26,198.56,198.56,198.56,198.56,198.56,36301200
2015-03-27,194.55,194.55,194.55,194.55,194.55,36301200
2015-03-30,196.77,196.77,196.77,196.77,196.77,36301200
2015-03-31,195.96,195.96,195.96,195.96,195.96,36301200
2015-04-01,195.34,195.34,195.34,195.34,195.34,36301200
2015-04-02,194.58,194.58,194.58,194.58,194.58,36301200
2015-04-03,196.81,196.81,196.81,196.81,196.81,36301200
2015-04-07,200.67,200.67,200.67,200.67,200.67,36301200
2015-04-08,204.5,204.5,204.5,204.5,204.5,36301200
2015-04-09,200,200,200,200,200,36301200
2015-04-10,200.22,200.22,200.22,200.22,200.22,36301200
2015-04-13,203.9,203.9,203.9,203.9,203.9,36301200
2015-04-14,206,206,206,206,206,36301200
2015-04-15,205.7,205.7,205.7,205.7,205.7,36301200
2015-04-16,226.27,226.27,226.27,226.27,226.27,36301200
2015-04-17,232.56,232.56,232.56,232.56,232.56,36301200
2015-04-20,234.03,234.03,234.03,234.03,234.03,36301200
2015-04-21,257.43,257.43,257.43,257.43,257.43,36301200
2015-04-22,263.89,263.89,263.89,263.89,263.89,36301200
2015-04-23,256.04,256.04,256.04,256.04,256.04,36301200
2015-04-24,258.49,258.49,258.49,258.49,258.49,36301200
2015-04-27,255.79,255.79,255.79,255.79,255.79,36301200
2015-04-28,247.89,247.89,247.89,247.89,247.89,36301200
2015-04-29,249.78,249.78,249.78,249.78,249.78,36301200
2015-04-30,252.23,252.23,252.23,252.23,252.23,36301200
2015-05-04,254.97,254.97,254.97,254.97,254.97,36301200
2015-05-05,240.95,240.95,240.95,240.95,240.95,36301200
2015-05-06,242.68,242.68,242.68,242.68,242.68,36301200
2015-05-07,244.93,244.93,244.93,244.93,244.93,36301200
2015-05-08,254.17,254.17,254.17,254.17,254.17,36301200
2015-05-11,257.44,257.44,257.44,257.44,257.44,36301200
2015-05-12,254.42,254.42,254.42,254.42,254.42,36301200
2015-05-13,256.4,256.4,256.4,256.4,256.4,36301200
2015-05-14,251.41,251.41,251.41,251.41,251.41,36301200
2015-05-15,245.17,245.17,245.17,245.17,245.17,36301200
2015-05-18,241.14,241.14,241.14,241.14,241.14,36301200
2015-05-19,250.04,250.04,250.04,250.04,250.04,36301200
2015-05-20,253.95,253.95,253.95,253.95,253.95,36301200
2015-05-21,258.59,258.59,258.59,258.59,258.59,36301200
2015-05-22,275.86,275.86,275.86,275.86,275.86,36301200
2015-05-25,286.83,286.83,286.83,286.83,286.83,36301200
2015-05-26,285.54,285.54,285.54,285.54,285.54,36301200
2015-05-27,276.9,276.9,276.9,276.9,276.9,36301200
2015-05-28,261.11,261.11,261.11,261.11,261.11,36301200
2015-05-29,263.83,263.83,263.83,263.83,263.83,36301200
2015-06-01,271.46,271.46,271.46,271.46,271.46,36301200
2015-06-02,266.62,266.62,266.62,266.62,266.62,36301200
2015-06-03,262.79,262.79,262.79,262.79,262.79,36301200
2015-06-04,258.21,258.21,258.21,258.21,258.21,36301200
2015-06-05,253.84,253.84,253.84,253.84,253.84,36301200
2015-06-08,264.64,264.64,264.64,264.64,264.64,36301200
2015-06-09,259.03,259.03,259.03,259.03,259.03,36301200
2015-06-10,261.05,261.05,261.05,261.05,261.05,36301200
2015-06-11,260.06,260.06,260.06,260.06,260.06,36301200
2015-06-12,266,266,266,266,266,36301200
2015-06-15,260.89,260.89,260.89,260.89,260.89,36301200
2015-06-16,253.95,253.95,253.95,253.95,253.95,36301200
2015-06-17,255.09,255.09,255.09,255.09,255.09,36301200
2015-06-18,243.97,243.97,243.97,243.97,243.97,36301200
2015-06-19,235.31,235.31,235.31,235.31,235.31,36301200
2015-06-23,252.25,252.25,252.25,252.25,252.25,36301200
2015-06-24,261.21,261.21,261.21,261.21,261.21,36301200
2015-06-25,251.79,251.79,251.79,251.79,251.79,36301200
2015-06-26,242.45,242.45,242.45,242.45,242.45,36301200
2015-06-29,246.64,246.64,246.64,246.64,246.64,36301200
2015-06-30,257.65,257.65,257.65,257.65,257.65,36301200
2015-07-01,257.49,257.49,257.49,257.49,257.49,36301200
2015-07-02,260.3,260.3,260.3,260.3,260.3,36301200
2015-07-03,249.81,249.81,249.81,249.81,249.81,36301200
2015-07-06,254.04,254.04,254.04,254.04,254.04,36301200
2015-07-07,244.18,244.18,244.18,244.18,244.18,36301200
2015-07-08,236.86,236.86,236.86,236.86,236.86,36301200
2015-07-09,257.94,257.94,257.94,257.94,257.94,36301200
2015-07-10,265.59,265.59,265.59,265.59,265.59,36301200
2015-07-13,257.75,257.75,257.75,257.75,257.75,36301200
2015-07-14,249.05,249.05,249.05,249.05,249.05,36301200
2015-07-15,251.26,251.26,251.26,251.26,251.26,36301200
2015-07-16,251.59,251.59,251.59,251.59,251.59,36301200
2015-07-17,228.29,228.29,228.29,228.29,228.29,36301200
2015-07-20,225.11,225.11,225.11,225.11,225.11,36301200
2015-07-21,221.66,221.66,221.66,221.66,221.66,36301200
2015-07-22,217.13,217.13,217.13,217.13,217.13,36301200
2015-07-23,219.54,219.54,219.54,219.54,219.54,36301200
2015-07-24,219.21,219.21,219.21,219.21,219.21,36301200
2015-07-27,201.52,201.52,201.52,201.52,201.52,36301200
2015-07-28,205.83,205.83,205.83,205.83,205.83,36301200
2015-07-29,207.74,207.74,207.74,207.74,207.74,36301200
2015-07-30,205.96,205.96,205.96,205.96,205.96,36301200
2015-07-31,206.83,206.83,206.83,206.83,206.83,36301200
2015-08-03,209.56,209.56,209.56,209.56,209.56,36301200
2015-08-04,211.97,211.97,211.97,211.97,211.97,36301200
2015-08-05,207.19,207.19,207.19,207.19,207.19,36301200
2015-08-06,204.96,204.96,204.96,204.96,204.96,36301200
2015-08-07,206.93,206.93,206.93,206.93,206.93,36301200
2015-08-10,212.3,212.3,212.3,212.3,212.3,36301200
2015-08-11,210.75,210.75,210.75,210.75,210.75,36301200
2015-08-12,209.47,209.47,209.47,209.47,209.47,36301200
2015-08-13,209.51,209.51,209.51,209.51,209.51,36301200
2015-08-14,209.98,209.98,209.98,209.98,209.98,36301200
2015-08-17,206.22,206.22,206.22,206.22,206.22,36301200
2015-08-18,201.06,201.06,201.06,201.06,201.06,36301200
2015-08-19,201.62,201.62,201.62,201.62,201.62,36301200
2015-08-20,195.07,195.07,195.07,195.07,195.07,36301200
2015-08-21,186.33,186.33,186.33,186.33,186.33,36301200
2015-08-24,169.64,169.64,169.64,169.64,169.64,36301200
2015-08-25,176.59,176.59,176.59,176.59,176.59,36301200
2015-08-26,183.88,183.88,183.88,183.88,183.88,36301200
2015-08-27,197.07,197.07,197.07,197.07,197.07,36301200
2015-08-28,192.65,192.65,192.65,192.65,192.65,36301200
2015-08-31,195.37,195.37,195.37,195.37,195.37,36301200
2015-09-01,194.37,194.37,194.37,194.37,194.37,36301200
2015-09-02,194.61,194.61,194.61,194.61,194.61,36301200
2015-09-07,188.71,188.71,188.71,188.71,188.71,36301200
2015-09-08,189.32,189.32,189.32,189.32,189.32,36301200
2015-09-09,191.86,191.86,191.86,191.86,191.86,36301200
2015-09-10,193.21,193.21,193.21,193.21,193.21,36301200
2015-09-11,192.91,192.91,192.91,192.91,192.91,36301200
2015-09-14,202.53,202.53,202.53,202.53,202.53,36301200
2015-09-15,202,202,202,202,202,36301200
2015-09-16,204.55,204.55,204.55,204.55,204.55,36301200
2015-09-17,198,198,198,198,198,36301200
2015-09-18,199.43,199.43,199.43,199.43,199.43,36301200
2015-09-21,199.3,199.3,199.3,199.3,199.3,36301200
2015-09-22,199.27,199.27,199.27,199.27,199.27,36301200
2015-09-23,194.72,194.72,194.72,194.72,194.72,36301200
2015-09-24,194,194,194,194,194,36301200
2015-09-25,193.46,193.46,193.46,193.46,193.46,36301200
2015-09-28,191.38,191.38,191.38,191.38,191.38,36301200
2015-09-29,190.17,190.17,190.17,190.17,190.17,36301200
2015-09-30,190.31,190.31,190.31,190.31,190.31,36301200
2015-10-08,197.52,197.52,197.52,197.52,197.52,36301200
2015-10-09,196.95,196.95,196.95,196.95,196.95,36301200
2015-10-12,198.09,198.09,198.09,198.09,198.09,36301200
2015-10-13,198.74,198.74,198.74,198.74,198.74,36301200
2015-10-14,197.83,197.83,197.83,197.83,197.83,36301200
2015-10-15,199.99,199.99,199.99,199.99,199.99,36301200
2015-10-16,200.74,200.74,200.74,200.74,200.74,36301200
2015-10-19,202.72,202.72,202.72,202.72,202.72,36301200
2015-10-20,201.97,201.97,201.97,201.97,201.97,36301200
2015-10-21,200.31,200.31,200.31,200.31,200.31,36301200
2015-10-22,202.53,202.53,202.53,202.53,202.53,36301200
2015-10-23,210.98,210.98,210.98,210.98,210.98,36301200
2015-10-26,217.73,217.73,217.73,217.73,217.73,36301200
2015-10-27,215.25,215.25,215.25,215.25,215.25,36301200
2015-10-28,212.44,212.44,212.44,212.44,212.44,36301200
2015-10-29,213,213,213,213,213,36301200
2015-10-30,213.86,213.86,213.86,213.86,213.86,36301200
2015-11-02,212.56,212.56,212.56,212.56,212.56,36301200
2015-11-03,209.71,209.71,209.71,209.71,209.71,36301200
2015-11-04,214.98,214.98,214.98,214.98,214.98,36301200
2015-11-05,216.56,216.56,216.56,216.56,216.56,36301200
2015-11-06,218.42,218.42,218.42,218.42,218.42,36301200
2015-11-09,220.83,220.83,220.83,220.83,220.83,36301200
2015-11-10,222.38,222.38,222.38,222.38,222.38,36301200
2015-11-11,220.15,220.15,220.15,220.15,220.15,36301200
2015-11-12,220.01,220.01,220.01,220.01,220.01,36301200
2015-11-13,215.11,215.11,215.11,215.11,215.11,36301200
2015-11-16,213.78,213.78,213.78,213.78,213.78,36301200
2015-11-17,214.36,214.36,214.36,214.36,214.36,36301200
2015-11-18,214.66,214.66,214.66,214.66,214.66,36301200
2015-11-19,215.03,215.03,215.03,215.03,215.03,36301200
2015-11-20,213.72,213.72,213.72,213.72,213.72,36301200
2015-11-23,212.62,212.62,212.62,212.62,212.62,36301200
2015-11-24,211.69,211.69,211.69,211.69,211.69,36301200
2015-11-25,212.98,212.98,212.98,212.98,212.98,36301200
2015-11-26,212.84,212.84,212.84,212.84,212.84,36301200
2015-11-27,207.74,207.74,207.74,207.74,207.74,36301200
2015-11-30,214.31,214.31,214.31,214.31,214.31,36301200
2015-12-01,213.8,213.8,213.8,213.8,213.8,36301200
2015-12-02,221.58,221.58,221.58,221.58,221.58,36301200
2015-12-03,220.2,220.2,220.2,220.2,220.2,36301200
2015-12-04,215.31,215.31,215.31,215.31,215.31,36301200
2015-12-07,214.51,214.51,214.51,214.51,214.51,36301200
2015-12-08,211.94,211.94,211.94,211.94,211.94,36301200
2015-12-09,214.47,214.47,214.47,214.47,214.47,36301200
2015-12-10,212.96,212.96,212.96,212.96,212.96,36301200
2015-12-11,211.41,211.41,211.41,211.41,211.41,36301200
2015-12-14,214.1,214.1,214.1,214.1,214.1,36301200
2015-12-15,214.51,214.51,214.51,214.51,214.51,36301200
2015-12-16,213.91,213.91,213.91,213.91,213.91,36301200
2015-12-17,215.86,215.86,215.86,215.86,215.86,36301200
2015-12-18,216.88,216.88,216.88,216.88,216.88,36301200
2015-12-21,227.03,227.03,227.03,227.03,227.03,36301200
2015-12-22,225.03,225.03,225.03,225.03,225.03,36301200
2015-12-23,223,223,223,223,223,36301200
2015-12-24,224.78,224.78,224.78,224.78,224.78,36301200
2015-12-25,224.5,224.5,224.5,224.5,224.5,36301200
2015-12-28,219.12,219.12,219.12,219.12,219.12,36301200
2015-12-29,219.83,219.83,219.83,219.83,219.83,36301200
2015-12-30,218.86,218.86,218.86,218.86,218.86,36301200
2015-12-31,218.19,218.19,218.19,218.19,218.19,36301200
2016-01-04,210.02,210.02,210.02,210.02,210.02,36301200
2016-01-05,212.82,212.82,212.82,212.82,212.82,36301200
2016-01-06,212.18,212.18,212.18,212.18,212.18,36301200
2016-01-07,202.23,202.23,202.23,202.23,202.23,36301200
2016-01-08,204.63,204.63,204.63,204.63,204.63,36301200
2016-01-11,199.86,199.86,199.86,199.86,199.86,36301200
2016-01-12,196.79,196.79,196.79,196.79,196.79,36301200
2016-01-13,199.78,199.78,199.78,199.78,199.78,36301200
2016-01-14,204.82,204.82,204.82,204.82,204.82,36301200
2016-01-15,199,199,199,199,199,36301200
2016-01-18,199.43,199.43,199.43,199.43,199.43,36301200
2016-01-19,210.24,210.24,210.24,210.24,210.24,36301200
2016-01-20,202.32,202.32,202.32,202.32,202.32,36301200
2016-01-21,200.26,200.26,200.26,200.26,200.26,36301200
2016-01-22,202.74,202.74,202.74,202.74,202.74,36301200
2016-01-25,202.77,202.77,202.77,202.77,202.77,36301200
2016-01-26,199.01,199.01,199.01,199.01,199.01,36301200
2016-01-27,199.93,199.93,199.93,199.93,199.93,36301200
2016-01-28,196.64,196.64,196.64,196.64,196.64,36301200
2016-01-29,200.65,200.65,200.65,200.65,200.65,36301200
2016-02-01,201.29,201.29,201.29,201.29,201.29,36301200
2016-02-02,204.55,204.55,204.55,204.55,204.55,36301200
2016-02-03,203.66,203.66,203.66,203.66,203.66,36301200
2016-02-04,204.99,204.99,204.99,204.99,204.99,36301200
2016-02-05,203.87,203.87,203.87,203.87,203.87,36301200
2016-02-15,200.41,200.41,200.41,200.41,200.41,36301200
2016-02-16,203.92,203.92,203.92,203.92,203.92,36301200
2016-02-17,202.3,202.3,202.3,202.3,202.3,36301200
2016-02-18,201.71,201.71,201.71,201.71,201.71,36301200
2016-02-19,203.11,203.11,203.11,203.11,203.11,36301200
2016-02-22,207.8,207.8,207.8,207.8,207.8,36301200
2016-02-23,212.41,212.41,212.41,212.41,212.41,36301200
2016-02-24,217.74,217.74,217.74,217.74,217.74,36301200
2016-02-25,212.41,212.41,212.41,212.41,212.41,36301200
2016-02-26,216.84,216.84,216.84,216.84,216.84,36301200
2016-02-29,214.91,214.91,214.91,214.91,214.91,36301200
2016-03-01,218.42,218.42,218.42,218.42,218.42,36301200
2016-03-02,224.22,224.22,224.22,224.22,224.22,36301200
2016-03-03,227.81,227.81,227.81,227.81,227.81,36301200
2016-03-04,238.78,238.78,238.78,238.78,238.78,36301200
2016-03-07,233.64,233.64,233.64,233.64,233.64,36301200
2016-03-08,229.21,229.21,229.21,229.21,229.21,36301200
2016-03-09,227.44,227.44,227.44,227.44,227.44,36301200
2016-03-10,228.06,228.06,228.06,228.06,228.06,36301200
2016-03-11,228.05,228.05,228.05,228.05,228.05,36301200
2016-03-14,224.57,224.57,224.57,224.57,224.57,36301200
2016-03-15,231.92,231.92,231.92,231.92,231.92,36301200
2016-03-16,228.61,228.61,228.61,228.61,228.61,36301200
2016-03-17,229.56,229.56,229.56,229.56,229.56,36301200
2016-03-18,226,226,226,226,226,36301200
2016-03-21,231.98,231.98,231.98,231.98,231.98,36301200
2016-03-22,234.49,234.49,234.49,234.49,234.49,36301200
2016-03-23,234.97,234.97,234.97,234.97,234.97,36301200
2016-03-24,242.66,242.66,242.66,242.66,242.66,36301200
2016-03-25,244.98,244.98,244.98,244.98,244.98,36301200
2016-03-28,249.58,249.58,249.58,249.58,249.58,36301200
2016-03-29,248.11,248.11,248.11,248.11,248.11,36301200
2016-03-30,248.66,248.66,248.66,248.66,248.66,36301200
2016-03-31,247.64,247.64,247.64,247.64,247.64,36301200
2016-04-01,245.09,245.09,245.09,245.09,245.09,36301200
2016-04-05,245.52,245.52,245.52,245.52,245.52,36301200
2016-04-06,257.21,257.21,257.21,257.21,257.21,36301200
2016-04-07,254.11,254.11,254.11,254.11,254.11,36301200
2016-04-08,249.86,249.86,249.86,249.86,249.86,36301200
2016-04-11,243.72,243.72,243.72,243.72,243.72,36301200
2016-04-12,244.92,244.92,244.92,244.92,244.92,36301200
2016-04-13,242.24,242.24,242.24,242.24,242.24,36301200
2016-04-14,242.76,242.76,242.76,242.76,242.76,36301200
2016-04-15,244.9,244.9,244.9,244.9,244.9,36301200
2016-04-18,243.68,243.68,243.68,243.68,243.68,36301200
2016-04-19,243.18,243.18,243.18,243.18,243.18,36301200
2016-04-20,238.44,238.44,238.44,238.44,238.44,36301200
2016-04-21,240.37,240.37,240.37,240.37,240.37,36301200
2016-04-22,247.4,247.4,247.4,247.4,247.4,36301200
2016-04-25,244.52,244.52,244.52,244.52,244.52,36301200
2016-04-26,243.86,243.86,243.86,243.86,243.86,36301200
2016-04-27,244.88,244.88,244.88,244.88,244.88,36301200
2016-04-28,246.44,246.44,246.44,246.44,246.44,36301200
2016-04-29,251.2,251.2,251.2,251.2,251.2,36301200
2016-05-03,260,260,260,260,260,36301200
2016-05-04,256.21,256.21,256.21,256.21,256.21,36301200
2016-05-05,257.77,257.77,257.77,257.77,257.77,36301200
2016-05-06,252.22,252.22,252.22,252.22,252.22,36301200
2016-05-09,250.82,250.82,250.82,250.82,250.82,36301200
2016-05-10,252.08,252.08,252.08,252.08,252.08,36301200
2016-05-11,256.87,256.87,256.87,256.87,256.87,36301200
2016-05-12,255.96,255.96,255.96,255.96,255.96,36301200
2016-05-13,250.96,250.96,250.96,250.96,250.96,36301200
2016-05-16,251.63,251.63,251.63,251.63,251.63,36301200
2016-05-17,250.03,250.03,250.03,250.03,250.03,36301200
2016-05-18,244.44,244.44,244.44,244.44,244.44,36301200
2016-05-19,245.77,245.77,245.77,245.77,245.77,36301200
2016-05-20,251.26,251.26,251.26,251.26,251.26,36301200
2016-05-23,254.2,254.2,254.2,254.2,254.2,36301200
2016-05-24,251.94,251.94,251.94,251.94,251.94,36301200
2016-05-25,251.86,251.86,251.86,251.86,251.86,36301200
2016-05-26,252.71,252.71,252.71,252.71,252.71,36301200
2016-05-27,252.44,252.44,252.44,252.44,252.44,36301200
2016-05-30,256.13,256.13,256.13,256.13,256.13,36301200
2016-05-31,264.47,264.47,264.47,264.47,264.47,36301200
2016-06-01,263.79,263.79,263.79,263.79,263.79,36301200
2016-06-02,267.74,267.74,267.74,267.74,267.74,36301200
2016-06-03,283.89,283.89,283.89,283.89,283.89,36301200
2016-06-06,276.05,276.05,276.05,276.05,276.05,36301200
2016-06-07,277.85,277.85,277.85,277.85,277.85,36301200
2016-06-08,274.28,274.28,274.28,274.28,274.28,36301200
2016-06-13,267.06,267.06,267.06,267.06,267.06,36301200
2016-06-14,272.75,272.75,272.75,272.75,272.75,36301200
2016-06-15,276.49,276.49,276.49,276.49,276.49,36301200
2016-06-16,274.02,274.02,274.02,274.02,274.02,36301200
2016-06-17,278.26,278.26,278.26,278.26,278.26,36301200
2016-06-20,276.11,276.11,276.11,276.11,276.11,36301200
2016-06-21,273.81,273.81,273.81,273.81,273.81,36301200
2016-06-22,278.44,278.44,278.44,278.44,278.44,36301200
2016-06-23,276.44,276.44,276.44,276.44,276.44,36301200
2016-06-24,273.77,273.77,273.77,273.77,273.77,36301200
2016-06-27,287.68,287.68,287.68,287.68,287.68,36301200
2016-06-28,288.21,288.21,288.21,288.21,288.21,36301200
2016-06-29,288.18,288.18,288.18,288.18,288.18,36301200
2016-06-30,291.92,291.92,291.92,291.92,291.92,36301200
2016-07-01,286.17,286.17,286.17,286.17,286.17,36301200
2016-07-04,293.9,293.9,293.9,293.9,293.9,36301200
2016-07-05,300.58,300.58,300.58,300.58,300.58,36301200
2016-07-06,317.19,317.19,317.19,317.19,317.19,36301200
2016-07-07,316.91,316.91,316.91,316.91,316.91,36301200
2016-07-08,309.91,309.91,309.91,309.91,309.91,36301200
2016-07-11,315.14,315.14,315.14,315.14,315.14,36301200
2016-07-12,324.73,324.73,324.73,324.73,324.73,36301200
2016-07-13,317.19,317.19,317.19,317.19,317.19,36301200
2016-07-14,317.09,317.09,317.09,317.09,317.09,36301200
2016-07-15,317.52,317.52,317.52,317.52,317.52,36301200
2016-07-18,316.21,316.21,316.21,316.21,316.21,36301200
2016-07-19,308.11,308.11,308.11,308.11,308.11,36301200
2016-07-20,308.56,308.56,308.56,308.56,308.56,36301200
2016-07-21,314.38,314.38,314.38,314.38,314.38,36301200
2016-07-22,307.92,307.92,307.92,307.92,307.92,36301200
2016-07-25,311.26,311.26,311.26,311.26,311.26,36301200
2016-07-26,319.04,319.04,319.04,319.04,319.04,36301200
2016-07-27,314.01,314.01,314.01,314.01,314.01,36301200
2016-07-28,316.05,316.05,316.05,316.05,316.05,36301200
2016-07-29,313.15,313.15,313.15,313.15,313.15,36301200
2016-08-01,306.96,306.96,306.96,306.96,306.96,36301200
2016-08-02,306.21,306.21,306.21,306.21,306.21,36301200
2016-08-03,306.82,306.82,306.82,306.82,306.82,36301200
2016-08-04,306.3,306.3,306.3,306.3,306.3,36301200
2016-08-05,305.93,305.93,305.93,305.93,305.93,36301200
2016-08-08,308.1,308.1,308.1,308.1,308.1,36301200
2016-08-09,315.75,315.75,315.75,315.75,315.75,36301200
2016-08-10,313.81,313.81,313.81,313.81,313.81,36301200
2016-08-11,316.77,316.77,316.77,316.77,316.77,36301200
2016-08-12,316.97,316.97,316.97,316.97,316.97,36301200
2016-08-15,318.78,318.78,318.78,318.78,318.78,36301200
2016-08-16,309.52,309.52,309.52,309.52,309.52,36301200
2016-08-17,308.16,308.16,308.16,308.16,308.16,36301200
2016-08-18,306.43,306.43,306.43,306.43,306.43,36301200
2016-08-19,306.48,306.48,306.48,306.48,306.48,36301200
2016-08-22,307.32,307.32,307.32,307.32,307.32,36301200
2016-08-23,306.88,306.88,306.88,306.88,306.88,36301200
2016-08-24,305.28,305.28,305.28,305.28,305.28,36301200
2016-08-25,303.01,303.01,303.01,303.01,303.01,36301200
